year,month,day,hour,총생활인구수
2017,2,9,0,48708.9846
2017,2,9,1,48896.2069
2017,2,9,2,48926.29
2017,2,9,3,49165.2957
2017,2,9,4,49703.0074
2017,2,9,5,49412.9747
2017,2,9,6,49310.6796
2017,2,9,7,49663.2315
2017,2,9,8,47928.5161
2017,2,9,9,45955.1382
2017,2,9,10,44424.1306
2017,2,9,11,43421.4605
2017,2,9,12,43881.382
2017,2,9,13,43145.5042
2017,2,9,14,42706.413
2017,2,9,15,42419.4077
2017,2,9,16,42526.0475
2017,2,9,17,42648.1027
2017,2,9,18,43319.7147
2017,2,9,19,45074.1427
2017,2,9,20,46090.2403
2017,2,9,21,47316.7869
2017,2,9,22,48047.2215
2017,2,9,23,47656.3535
2017,2,10,0,48263.9251
2017,2,10,1,48225.7633
2017,2,10,2,48457.9213
2017,2,10,3,48671.901
2017,2,10,4,48548.9052
2017,2,10,5,48825.1604
2017,2,10,6,49196.5009
2017,2,10,7,48990.5427
2017,2,10,8,47280.3095
2017,2,10,9,45929.6306
2017,2,10,10,45401.6244
2017,2,10,11,43839.9002
2017,2,10,12,44149.4794
2017,2,10,13,43619.002
2017,2,10,14,43323.6855
2017,2,10,15,43125.0625
2017,2,10,16,43811.5129
2017,2,10,17,43696.8942
2017,2,10,18,43344.8826
2017,2,10,19,44313.7963
2017,2,10,20,45045.5595
2017,2,10,21,46375.9269
2017,2,10,22,47420.1435
2017,2,10,23,46915.6203
2017,2,11,0,47789.006
2017,2,11,1,46675.8239
2017,2,11,2,47269.2181
2017,2,11,3,47609.2225
2017,2,11,4,47616.3793
2017,2,11,5,47632.4385
2017,2,11,6,47371.4829
2017,2,11,7,47630.9992
2017,2,11,8,47091.1674
2017,2,11,9,46632.2506
2017,2,11,10,45962.3842
2017,2,11,11,45193.2274
2017,2,11,12,44906.979
2017,2,11,13,43475.3134
2017,2,11,14,42387.1138
2017,2,11,15,42222.128
2017,2,11,16,41848.3771
2017,2,11,17,40961.0592
2017,2,11,18,41242.9917
2017,2,11,19,41323.2471
2017,2,11,20,42012.3896
2017,2,11,21,42975.5542
2017,2,11,22,42942.3619
2017,2,11,23,43997.6523
2017,2,12,0,45079.8722
2017,2,12,1,45455.9235
2017,2,12,2,45264.3452
2017,2,12,3,45580.8494
2017,2,12,4,45885.1824
2017,2,12,5,46376.9004
2017,2,12,6,46339.5511
2017,2,12,7,46149.7684
2017,2,12,8,45898.06
2017,2,12,9,45614.5213
2017,2,12,10,45136.6841
2017,2,12,11,44264.7847
2017,2,12,12,44291.1603
2017,2,12,13,43238.2451
2017,2,12,14,43221.8899
2017,2,12,15,42668.9801
2017,2,12,16,42133.6578
2017,2,12,17,42334.2506
2017,2,12,18,42083.4818
2017,2,12,19,42680.5345
2017,2,12,20,43480.6319
2017,2,12,21,44125.5792
2017,2,12,22,45025.9702
2017,2,12,23,45888.2034
2017,2,13,0,46113.9454
2017,2,13,1,46318.2425
2017,2,13,2,46293.8895
2017,2,13,3,46472.809
2017,2,13,4,46695.2094
2017,2,13,5,46746.6729
2017,2,13,6,46836.0121
2017,2,13,7,47343.3009
2017,2,13,8,45057.4138
2017,2,13,9,43439.6716
2017,2,13,10,42381.2354
2017,2,13,11,41523.1428
2017,2,13,12,41535.1513
2017,2,13,13,40996.2368
2017,2,13,14,40528.4988
2017,2,13,15,39924.1607
2017,2,13,16,39866.6378
2017,2,13,17,39535.2605
2017,2,13,18,39852.9672
2017,2,13,19,40598.288
2017,2,13,20,41812.1242
2017,2,13,21,42899.6144
2017,2,13,22,44581.4912
2017,2,13,23,45594.2704
2017,2,14,0,46130.6997
2017,2,14,1,44489.6405
2017,2,14,2,43763.1229
2017,2,14,3,45417.2782
2017,2,14,4,44034.3391
2017,2,14,5,44158.5867
2017,2,14,6,44238.4977
2017,2,14,7,45314.8939
2017,2,14,8,43169.6025
2017,2,14,9,42853.8896
2017,2,14,10,41718.7986
2017,2,14,11,41256.4243
2017,2,14,12,40430.2249
2017,2,14,13,39310.7177
2017,2,14,14,38871.5534
2017,2,14,15,38153.7382
2017,2,14,16,38058.9768
2017,2,14,17,37757.1369
2017,2,14,18,38406.2445
2017,2,14,19,40009.6705
2017,2,14,20,40836.7316
2017,2,14,21,41991.8596
2017,2,14,22,43130.4285
2017,2,14,23,45641.1111
2017,2,15,0,47108.705
2017,2,15,1,47073.0731
2017,2,15,2,47249.6301
2017,2,15,3,47369.0773
2017,2,15,4,47658.941
2017,2,15,5,47660.5668
2017,2,15,6,47605.1895
2017,2,15,7,47537.5814
2017,2,15,8,44416.4169
2017,2,15,9,42522.6172
2017,2,15,10,42108.6394
2017,2,15,11,41639.0663
2017,2,15,12,41830.5778
2017,2,15,13,40455.4426
2017,2,15,14,40315.9229
2017,2,15,15,39059.5814
2017,2,15,16,39789.2051
2017,2,15,17,39627.3366
2017,2,15,18,39651.5377
2017,2,15,19,40559.1758
2017,2,15,20,40714.0958
2017,2,15,21,42095.3685
2017,2,15,22,42956.7728
2017,2,15,23,44536.0286
2017,2,16,0,45648.1828
2017,2,16,1,46202.7599
2017,2,16,2,45544.4971
2017,2,16,3,45283.6279
2017,2,16,4,45158.5172
2017,2,16,5,44996.8639
2017,2,16,6,45037.9546
2017,2,16,7,45260.4795
2017,2,16,8,42420.8457
2017,2,16,9,40573.1914
2017,2,16,10,39944.5708
2017,2,16,11,39592.1782
2017,2,16,12,39026.4009
2017,2,16,13,37967.2718
2017,2,16,14,37796.9581
2017,2,16,15,36784.3642
2017,2,16,16,37144.165
2017,2,16,17,37555.559
2017,2,16,18,38262.4532
2017,2,16,19,39014.0899
2017,2,16,20,39593.6647
2017,2,16,21,40955.3067
2017,2,16,22,41047.4783
2017,2,16,23,42529.2246
2017,2,17,0,42823.253
2017,2,17,1,43252.1991
2017,2,17,2,43393.7818
2017,2,17,3,43562.7903
2017,2,17,4,43808.3124
2017,2,17,5,44023.6835
2017,2,17,6,43878.7851
2017,2,17,7,44393.7225
2017,2,17,8,42038.4705
2017,2,17,9,41281.231
2017,2,17,10,40877.6785
2017,2,17,11,39877.0881
2017,2,17,12,40204.2267
2017,2,17,13,38849.3576
2017,2,17,14,38719.6211
2017,2,17,15,38218.898
2017,2,17,16,37885.2274
2017,2,17,17,37569.7565
2017,2,17,18,38294.8561
2017,2,17,19,39055.2818
2017,2,17,20,39153.5418
2017,2,17,21,39767.2716
2017,2,17,22,40380.8791
2017,2,17,23,41692.4363
2017,2,18,0,42521.6691
2017,2,18,1,42706.5797
2017,2,18,2,42672.0739
2017,2,18,3,42939.9802
2017,2,18,4,43364.1655
2017,2,18,5,43396.1336
2017,2,18,6,42965.2321
2017,2,18,7,42766.4559
2017,2,18,8,42442.2148
2017,2,18,9,42272.4124
2017,2,18,10,41827.3651
2017,2,18,11,42004.7734
2017,2,18,12,41361.7114
2017,2,18,13,40376.3423
2017,2,18,14,39980.3219
2017,2,18,15,38987.8166
2017,2,18,16,39074.3603
2017,2,18,17,38491.3111
2017,2,18,18,38263.7796
2017,2,18,19,37971.4847
2017,2,18,20,38269.0344
2017,2,18,21,39178.5175
2017,2,18,22,39582.5744
2017,2,18,23,41326.6939
2017,2,19,0,42200.0399
2017,2,19,1,42364.2888
2017,2,19,2,42240.9693
2017,2,19,3,42522.88
2017,2,19,4,42744.598
2017,2,19,5,43031.3154
2017,2,19,6,42823.4244
2017,2,19,7,42839.9808
2017,2,19,8,42848.1786
2017,2,19,9,42761.8912
2017,2,19,10,42450.459
2017,2,19,11,42249.8076
2017,2,19,12,42430.3924
2017,2,19,13,41107.0265
2017,2,19,14,40631.5765
2017,2,19,15,39787.0679
2017,2,19,16,39502.486
2017,2,19,17,39371.323
2017,2,19,18,39553.0533
2017,2,19,19,40329.8192
2017,2,19,20,40470.3555
2017,2,19,21,41223.6486
2017,2,19,22,41690.6941
2017,2,19,23,43045.904
2017,2,20,0,43630.2979
2017,2,20,1,43816.08
2017,2,20,2,43921.8398
2017,2,20,3,44126.6617
2017,2,20,4,44334.5479
2017,2,20,5,44297.4442
2017,2,20,6,44317.4515
2017,2,20,7,44841.5894
2017,2,20,8,42195.6748
2017,2,20,9,40727.6021
2017,2,20,10,39560.6951
2017,2,20,11,39110.8787
2017,2,20,12,39154.3557
2017,2,20,13,38436.2412
2017,2,20,14,37774.4814
2017,2,20,15,37521.4825
2017,2,20,16,37145.4447
2017,2,20,17,37292.7422
2017,2,20,18,37396.9103
2017,2,20,19,38665.005
2017,2,20,20,39693.5577
2017,2,20,21,40192.4551
2017,2,20,22,41338.2734
2017,2,20,23,42809.2878
2017,2,21,0,43215.1948
2017,2,21,1,43275.9415
2017,2,21,2,43290.5833
2017,2,21,3,43470.5271
2017,2,21,4,43793.8924
2017,2,21,5,43628.0155
2017,2,21,6,43603.6674
2017,2,21,7,44646.8666
2017,2,21,8,42433.714
2017,2,21,9,41610.2499
2017,2,21,10,40812.1805
2017,2,21,11,39737.2834
2017,2,21,12,39889.5352
2017,2,21,13,38877.3042
2017,2,21,14,38257.7219
2017,2,21,15,37368.9279
2017,2,21,16,37122.6365
2017,2,21,17,37064.6869
2017,2,21,18,37649.3806
2017,2,21,19,37843.4847
2017,2,21,20,38791.7676
2017,2,21,21,39655.5199
2017,2,21,22,40892.1413
2017,2,21,23,42993.616
2017,2,22,0,43203.0374
2017,2,22,1,43887.1416
2017,2,22,2,44229.831
2017,2,22,3,44504.3978
2017,2,22,4,44810.765
2017,2,22,5,44714.1785
2017,2,22,6,44639.6771
2017,2,22,7,44474.496
2017,2,22,8,42171.5614
2017,2,22,9,41785.0916
2017,2,22,10,40504.9559
2017,2,22,11,39759.4431
2017,2,22,12,40588.4242
2017,2,22,13,40046.3666
2017,2,22,14,39455.477
2017,2,22,15,38431.8391
2017,2,22,16,37706.5143
2017,2,22,17,38182.4117
2017,2,22,18,37874.0888
2017,2,22,19,38805.9221
2017,2,22,20,39217.5962
2017,2,22,21,40015.644
2017,2,22,22,40967.3623
2017,2,22,23,42957.0909
2017,2,23,0,43559.8736
2017,2,23,1,43520.4785
2017,2,23,2,43716.8933
2017,2,23,3,43904.1987
2017,2,23,4,43984.8265
2017,2,23,5,44113.4719
2017,2,23,6,43891.114
2017,2,23,7,44493.6574
2017,2,23,8,42640.3852
2017,2,23,9,41634.2558
2017,2,23,10,40593.9152
2017,2,23,11,40021.5592
2017,2,23,12,39645.2854
2017,2,23,13,39222.0149
2017,2,23,14,38975.2855
2017,2,23,15,37605.2056
2017,2,23,16,37827.9997
2017,2,23,17,38219.3027
2017,2,23,18,38773.5594
2017,2,23,19,39511.9388
2017,2,23,20,39550.7672
2017,2,23,21,40554.6619
2017,2,23,22,40919.4479
2017,2,23,23,43068.9555
2017,2,24,0,43366.1106
2017,2,24,1,43534.9926
2017,2,24,2,43661.714
2017,2,24,3,43725.1504
2017,2,24,4,44018.7131
2017,2,24,5,43834.9713
2017,2,24,6,44011.9204
2017,2,24,7,44057.5469
2017,2,24,8,42282.94
2017,2,24,9,41068.0161
2017,2,24,10,40816.2374
2017,2,24,11,39712.9244
2017,2,24,12,39913.2397
2017,2,24,13,38673.1794
2017,2,24,14,37944.3094
2017,2,24,15,37770.6187
2017,2,24,16,37838.9356
2017,2,24,17,38382.5294
2017,2,24,18,38287.5642
2017,2,24,19,38540.7983
2017,2,24,20,38460.1394
2017,2,24,21,38907.6956
2017,2,24,22,39437.488
2017,2,24,23,41467.3532
2017,2,25,0,42263.4406
2017,2,25,1,42703.6078
2017,2,25,2,42677.2743
2017,2,25,3,42730.5641
2017,2,25,4,43198.3974
2017,2,25,5,43166.0596
2017,2,25,6,43077.1639
2017,2,25,7,42845.0878
2017,2,25,8,42209.4366
2017,2,25,9,42208.0219
2017,2,25,10,42577.9918
2017,2,25,11,41178.1215
2017,2,25,12,40806.636
2017,2,25,13,39550.9299
2017,2,25,14,39308.3504
2017,2,25,15,38959.821
2017,2,25,16,38448.0157
2017,2,25,17,37722.3338
2017,2,25,18,37787.8024
2017,2,25,19,38217.67
2017,2,25,20,38258.7717
2017,2,25,21,39156.0877
2017,2,25,22,39668.0559
2017,2,25,23,41252.3501
2017,2,26,0,42059.8066
2017,2,26,1,42189.9046
2017,2,26,2,42157.0515
2017,2,26,3,42757.1032
2017,2,26,4,42843.0506
2017,2,26,5,42925.0293
2017,2,26,6,42921.4092
2017,2,26,7,42973.8637
2017,2,26,8,42660.4676
2017,2,26,9,42113.5029
2017,2,26,10,41971.2731
2017,2,26,11,41432.0258
2017,2,26,12,41690.052
2017,2,26,13,40720.6483
2017,2,26,14,39188.8754
2017,2,26,15,39378.5813
2017,2,26,16,39374.7357
2017,2,26,17,39841.9487
2017,2,26,18,39294.7541
2017,2,26,19,39651.0457
2017,2,26,20,40111.0676
2017,2,26,21,41112.4826
2017,2,26,22,41474.5871
2017,2,26,23,43161.8332
2017,2,27,0,43593.8231
2017,2,27,1,43644.653
2017,2,27,2,43921.0811
2017,2,27,3,44002.4483
2017,2,27,4,44268.1712
2017,2,27,5,44421.7256
2017,2,27,6,44598.8395
2017,2,27,7,45189.1213
2017,2,27,8,42609.2635
2017,2,27,9,41910.7396
2017,2,27,10,42203.1441
2017,2,27,11,40411.4079
2017,2,27,12,40811.1621
2017,2,27,13,40169.5741
2017,2,27,14,39879.8142
2017,2,27,15,38136.4074
2017,2,27,16,37940.1785
2017,2,27,17,37984.6206
2017,2,27,18,37986.6388
2017,2,27,19,38472.9864
2017,2,27,20,39206.8143
2017,2,27,21,40021.9045
2017,2,27,22,41173.9677
2017,2,27,23,43159.3645
2017,2,28,0,43562.4131
2017,2,28,1,43796.3046
2017,2,28,2,43761.4846
2017,2,28,3,44003.9704
2017,2,28,4,44330.8649
2017,2,28,5,44379.1026
2017,2,28,6,44456.1563
2017,2,28,7,44900.2326
2017,2,28,8,42741.9823
2017,2,28,9,41825.3433
2017,2,28,10,40945.967
2017,2,28,11,40593.7537
2017,2,28,12,40776.8489
2017,2,28,13,39324.7603
2017,2,28,14,38943.7129
2017,2,28,15,38502.1691
2017,2,28,16,38545.5629
2017,2,28,17,38089.7924
2017,2,28,18,38014.6271
2017,2,28,19,38909.9049
2017,2,28,20,39470.9081
2017,2,28,21,40198.1886
2017,2,28,22,40692.1451
2017,2,28,23,41945.0539
2017,3,1,0,42753.6551
2017,3,1,1,42903.9443
2017,3,1,2,43253.2915
2017,3,1,3,43554.8642
2017,3,1,4,44111.1352
2017,3,1,5,44126.9777
2017,3,1,6,43945.023
2017,3,1,7,43843.9861
2017,3,1,8,43467.5762
2017,3,1,9,42955.4664
2017,3,1,10,42902.0958
2017,3,1,11,42544.5531
2017,3,1,12,42734.9435
2017,3,1,13,41524.9229
2017,3,1,14,39990.9043
2017,3,1,15,39204.6139
2017,3,1,16,39310.7626
2017,3,1,17,39741.8072
2017,3,1,18,40091.6662
2017,3,1,19,40757.7302
2017,3,1,20,41625.4505
2017,3,1,21,42327.6529
2017,3,1,22,42658.6634
2017,3,1,23,44836.473
2017,3,2,0,45089.8242
2017,3,2,1,45510.1971
2017,3,2,2,45526.0852
2017,3,2,3,45582.8066
2017,3,2,4,45600.7352
2017,3,2,5,45578.9747
2017,3,2,6,45389.4898
2017,3,2,7,45814.8738
2017,3,2,8,43055.196
2017,3,2,9,41665.8865
2017,3,2,10,40516.3383
2017,3,2,11,39932.8152
2017,3,2,12,39908.5676
2017,3,2,13,38693.8139
2017,3,2,14,38635.954
2017,3,2,15,38299.2077
2017,3,2,16,38262.2412
2017,3,2,17,38621.8306
2017,3,2,18,39133.9053
2017,3,2,19,40369.1912
2017,3,2,20,41090.7605
2017,3,2,21,41836.4101
2017,3,2,22,42189.7593
2017,3,2,23,43853.3069
2017,3,3,0,44599.3216
2017,3,3,1,44740.7718
2017,3,3,2,42281.8376
2017,3,3,3,42636.499
2017,3,3,4,42931.9585
2017,3,3,5,43081.6067
2017,3,3,6,43336.9085
2017,3,3,7,44676.6437
2017,3,3,8,42940.7691
2017,3,3,9,41807.554
2017,3,3,10,40926.0781
2017,3,3,11,39746.7321
2017,3,3,12,39638.2004
2017,3,3,13,38760.7182
2017,3,3,14,38682.8079
2017,3,3,15,38134.5469
2017,3,3,16,37877.8934
2017,3,3,17,37894.7084
2017,3,3,18,37858.8483
2017,3,3,19,38567.087
2017,3,3,20,38882.1632
2017,3,3,21,39621.5218
2017,3,3,22,40234.0483
2017,3,3,23,42693.735
2017,3,4,0,43459.2826
2017,3,4,1,43556.4246
2017,3,4,2,45081.3544
2017,3,4,3,45417.8622
2017,3,4,4,45759.5455
2017,3,4,5,45907.3146
2017,3,4,6,45709.9834
2017,3,4,7,45311.2648
2017,3,4,8,45173.525
2017,3,4,9,44783.6066
2017,3,4,10,43684.0334
2017,3,4,11,43606.2769
2017,3,4,12,42572.4772
2017,3,4,13,41145.655
2017,3,4,14,40814.8538
2017,3,4,15,40738.0357
2017,3,4,16,40392.1149
2017,3,4,17,39202.7252
2017,3,4,18,39522.0695
2017,3,4,19,39793.2253
2017,3,4,20,39851.706
2017,3,4,21,40541.3748
2017,3,4,22,40669.1707
2017,3,4,23,42257.2137
2017,3,5,0,43335.6902
2017,3,5,1,43808.1562
2017,3,5,2,43119.5238
2017,3,5,3,43633.2521
2017,3,5,4,43782.4048
2017,3,5,5,43959.0478
2017,3,5,6,43925.5182
2017,3,5,7,43910.4474
2017,3,5,8,43395.4293
2017,3,5,9,43163.6514
2017,3,5,10,43076.6804
2017,3,5,11,42899.4516
2017,3,5,12,42368.4262
2017,3,5,13,41820.95
2017,3,5,14,40629.3364
2017,3,5,15,39918.9871
2017,3,5,16,40221.5139
2017,3,5,17,40217.1436
2017,3,5,18,40320.5753
2017,3,5,19,41010.9676
2017,3,5,20,41943.6346
2017,3,5,21,42336.4324
2017,3,5,22,42823.5725
2017,3,5,23,45182.2446
2017,3,6,0,45599.5255
2017,3,6,1,45616.7501
2017,3,6,2,45722.2274
2017,3,6,3,45778.9722
2017,3,6,4,45888.344
2017,3,6,5,45795.9372
2017,3,6,6,46050.3466
2017,3,6,7,45881.3229
2017,3,6,8,43453.4553
2017,3,6,9,41900.7696
2017,3,6,10,40754.8417
2017,3,6,11,39746.6506
2017,3,6,12,39319.9989
2017,3,6,13,38643.8457
2017,3,6,14,38435.2869
2017,3,6,15,37857.1416
2017,3,6,16,38218.4545
2017,3,6,17,38241.226
2017,3,6,18,39319.6236
2017,3,6,19,40013.9295
2017,3,6,20,40986.592
2017,3,6,21,42025.4805
2017,3,6,22,43068.6195
2017,3,6,23,44948.7224
2017,3,7,0,45109.1336
2017,3,7,1,45613.2005
2017,3,7,2,44703.8624
2017,3,7,3,44830.041
2017,3,7,4,45186.2041
2017,3,7,5,45002.1094
2017,3,7,6,45318.8276
2017,3,7,7,45589.7475
2017,3,7,8,42803.3828
2017,3,7,9,41496.6982
2017,3,7,10,39727.8618
2017,3,7,11,38616.9457
2017,3,7,12,38743.5783
2017,3,7,13,38054.8873
2017,3,7,14,37666.254
2017,3,7,15,37354.8574
2017,3,7,16,38014.1138
2017,3,7,17,37959.9705
2017,3,7,18,38638.3245
2017,3,7,19,39289.316
2017,3,7,20,40397.8417
2017,3,7,21,41763.301
2017,3,7,22,42714.8715
2017,3,7,23,45026.9279
2017,3,8,0,45455.3554
2017,3,8,1,45680.9697
2017,3,8,2,45637.7142
2017,3,8,3,46583.8557
2017,3,8,4,46892.5482
2017,3,8,5,46739.0856
2017,3,8,6,46680.1508
2017,3,8,7,46134.7585
2017,3,8,8,43576.9454
2017,3,8,9,41780.995
2017,3,8,10,40090.2318
2017,3,8,11,39517.6593
2017,3,8,12,39448.6779
2017,3,8,13,38844.8281
2017,3,8,14,38110.8113
2017,3,8,15,37350.7283
2017,3,8,16,38090.7579
2017,3,8,17,37833.8628
2017,3,8,18,38926.3566
2017,3,8,19,39545.0185
2017,3,8,20,39818.8099
2017,3,8,21,41286.5205
2017,3,8,22,42328.4352
2017,3,8,23,44825.0555
2017,3,9,0,45381.1852
2017,3,9,1,45928.512
2017,3,9,2,46230.0548
2017,3,9,3,46353.7221
2017,3,9,4,46719.7912
2017,3,9,5,46882.043
2017,3,9,6,46702.607
2017,3,9,7,46465.7237
2017,3,9,8,43862.3932
2017,3,9,9,41755.2402
2017,3,9,10,40118.8639
2017,3,9,11,38622.9714
2017,3,9,12,38651.2951
2017,3,9,13,37826.0197
2017,3,9,14,37866.2777
2017,3,9,15,36575.9615
2017,3,9,16,37335.0068
2017,3,9,17,37276.3394
2017,3,9,18,38904.6698
2017,3,9,19,39924.2558
2017,3,9,20,40604.6176
2017,3,9,21,41707.274
2017,3,9,22,42063.7531
2017,3,9,23,44226.1021
2017,3,10,0,44576.4163
2017,3,10,1,44738.0849
2017,3,10,2,44776.3651
2017,3,10,3,44768.0974
2017,3,10,4,44945.7866
2017,3,10,5,45012.9431
2017,3,10,6,45060.5796
2017,3,10,7,44960.1504
2017,3,10,8,43589.7952
2017,3,10,9,42537.2646
2017,3,10,10,41700.7727
2017,3,10,11,41375.3009
2017,3,10,12,41432.5655
2017,3,10,13,40856.5515
2017,3,10,14,40647.8213
2017,3,10,15,40465.3226
2017,3,10,16,40136.2173
2017,3,10,17,40746.2352
2017,3,10,18,40675.0647
2017,3,10,19,40770.9182
2017,3,10,20,40959.1489
2017,3,10,21,41460.2203
2017,3,10,22,42172.9956
2017,3,10,23,42458.8319
2017,3,11,0,43302.5443
2017,3,11,1,43480.5513
2017,3,11,2,43886.8839
2017,3,11,3,43972.9278
2017,3,11,4,44301.8534
2017,3,11,5,44054.9109
2017,3,11,6,44182.7873
2017,3,11,7,43929.7701
2017,3,11,8,43406.0347
2017,3,11,9,42921.3607
2017,3,11,10,42637.3538
2017,3,11,11,42089.7755
2017,3,11,12,41147.8536
2017,3,11,13,41005.8579
2017,3,11,14,40117.3523
2017,3,11,15,39372.2426
2017,3,11,16,39057.4135
2017,3,11,17,38442.495
2017,3,11,18,38728.1427
2017,3,11,19,38983.4789
2017,3,11,20,39410.3861
2017,3,11,21,39781.7514
2017,3,11,22,40686.3541
2017,3,11,23,42630.5665
2017,3,12,0,43446.087
2017,3,12,1,43404.6941
2017,3,12,2,43543.2808
2017,3,12,3,43743.4724
2017,3,12,4,43961.301
2017,3,12,5,44133.6716
2017,3,12,6,43845.99
2017,3,12,7,43666.2334
2017,3,12,8,43358.2082
2017,3,12,9,43184.4728
2017,3,12,10,42685.5982
2017,3,12,11,42554.8995
2017,3,12,12,42136.9304
2017,3,12,13,41595.7783
2017,3,12,14,41085.5219
2017,3,12,15,40335.6592
2017,3,12,16,40291.5257
2017,3,12,17,40481.281
2017,3,12,18,40383.8954
2017,3,12,19,41273.2678
2017,3,12,20,41615.8655
2017,3,12,21,42203.5803
2017,3,12,22,42669.5242
2017,3,12,23,44854.5201
2017,3,13,0,45255.0588
2017,3,13,1,45385.8499
2017,3,13,2,45487.1695
2017,3,13,3,45479.7469
2017,3,13,4,45673.7311
2017,3,13,5,45601.8738
2017,3,13,6,45634.1155
2017,3,13,7,46109.6339
2017,3,13,8,43507.4005
2017,3,13,9,41850.2363
2017,3,13,10,40993.4731
2017,3,13,11,40097.0178
2017,3,13,12,39497.9318
2017,3,13,13,38955.2601
2017,3,13,14,38101.8171
2017,3,13,15,37512.8092
2017,3,13,16,37469.9851
2017,3,13,17,37117.4709
2017,3,13,18,38392.2535
2017,3,13,19,39192.1375
2017,3,13,20,39692.1337
2017,3,13,21,40903.3609
2017,3,13,22,42197.7752
2017,3,13,23,44806.1753
2017,3,14,0,45206.4166
2017,3,14,1,45448.7924
2017,3,14,2,45481.9503
2017,3,14,3,45787.0853
2017,3,14,4,46092.3177
2017,3,14,5,46008.1992
2017,3,14,6,45967.3056
2017,3,14,7,46492.6276
2017,3,14,8,43792.2238
2017,3,14,9,41664.2954
2017,3,14,10,39960.9643
2017,3,14,11,39372.7149
2017,3,14,12,39451.3689
2017,3,14,13,38612.9579
2017,3,14,14,37945.1996
2017,3,14,15,37531.5542
2017,3,14,16,38112.285
2017,3,14,17,37633.7802
2017,3,14,18,39014.2693
2017,3,14,19,39401.7369
2017,3,14,20,40256.6902
2017,3,14,21,41197.2872
2017,3,14,22,42016.8325
2017,3,14,23,44454.0785
2017,3,15,0,45142.1271
2017,3,15,1,45458.3901
2017,3,15,2,45512.4624
2017,3,15,3,45768.5894
2017,3,15,4,45932.1456
2017,3,15,5,46128.9565
2017,3,15,6,45867.3875
2017,3,15,7,46246.382
2017,3,15,8,43296.3973
2017,3,15,9,42179.1643
2017,3,15,10,40673.3362
2017,3,15,11,39309.8623
2017,3,15,12,39873.1796
2017,3,15,13,38743.0488
2017,3,15,14,37840.3903
2017,3,15,15,36908.42
2017,3,15,16,37167.3205
2017,3,15,17,38412.9869
2017,3,15,18,38706.082
2017,3,15,19,39247.0156
2017,3,15,20,39508.9782
2017,3,15,21,40410.2661
2017,3,15,22,41915.305
2017,3,15,23,44331.23
2017,3,16,0,45381.1852
2017,3,16,1,45928.512
2017,3,16,2,46230.0548
2017,3,16,3,46353.7221
2017,3,16,4,46719.7912
2017,3,16,5,46882.043
2017,3,16,6,46702.607
2017,3,16,7,46465.7237
2017,3,16,8,43862.3932
2017,3,16,9,41755.2402
2017,3,16,10,40118.8639
2017,3,16,11,38622.9714
2017,3,16,12,38651.2951
2017,3,16,13,37826.0197
2017,3,16,14,37866.2777
2017,3,16,15,36575.9615
2017,3,16,16,37335.0068
2017,3,16,17,37276.3394
2017,3,16,18,38904.6698
2017,3,16,19,39924.2558
2017,3,16,20,40604.6176
2017,3,16,21,41707.274
2017,3,16,22,42063.7531
2017,3,16,23,44226.1021
2017,3,17,0,44521.3083
2017,3,17,1,44854.8925
2017,3,17,2,44884.1369
2017,3,17,3,45053.9934
2017,3,17,4,45401.7485
2017,3,17,5,45417.9548
2017,3,17,6,45758.2675
2017,3,17,7,45024.4968
2017,3,17,8,43474.6951
2017,3,17,9,41704.0949
2017,3,17,10,40852.6061
2017,3,17,11,39349.9745
2017,3,17,12,39150.1202
2017,3,17,13,38452.791
2017,3,17,14,38001.9465
2017,3,17,15,37345.409
2017,3,17,16,37634.5102
2017,3,17,17,37097.6936
2017,3,17,18,38380.214
2017,3,17,19,38549.4848
2017,3,17,20,38705.6037
2017,3,17,21,39671.2171
2017,3,17,22,40283.9485
2017,3,17,23,41828.3097
2017,3,18,0,42802.8725
2017,3,18,1,43066.5708
2017,3,18,2,43198.3043
2017,3,18,3,43562.9657
2017,3,18,4,43743.6974
2017,3,18,5,43939.4682
2017,3,18,6,44277.909
2017,3,18,7,43812.5244
2017,3,18,8,43666.8086
2017,3,18,9,43318.9951
2017,3,18,10,42745.9332
2017,3,18,11,42360.776
2017,3,18,12,41823.2329
2017,3,18,13,40790.8869
2017,3,18,14,40555.2785
2017,3,18,15,39198.6471
2017,3,18,16,38983.5546
2017,3,18,17,38538.2696
2017,3,18,18,39164.7214
2017,3,18,19,39022.0191
2017,3,18,20,38755.5236
2017,3,18,21,39583.3803
2017,3,18,22,40173.758
2017,3,18,23,41982.4148
2017,3,19,0,43446.087
2017,3,19,1,43404.6941
2017,3,19,2,43543.2808
2017,3,19,3,43743.4724
2017,3,19,4,43961.301
2017,3,19,5,44133.6716
2017,3,19,6,43845.99
2017,3,19,7,43666.2334
2017,3,19,8,43358.2082
2017,3,19,9,43184.4728
2017,3,19,10,42685.5982
2017,3,19,11,42554.8995
2017,3,19,12,42136.9304
2017,3,19,13,41595.7783
2017,3,19,14,41085.5219
2017,3,19,15,40335.6592
2017,3,19,16,40291.5257
2017,3,19,17,40481.281
2017,3,19,18,40383.8954
2017,3,19,19,41273.2678
2017,3,19,20,41615.8655
2017,3,19,21,42203.5803
2017,3,19,22,42669.5242
2017,3,19,23,44854.5201
2017,3,20,0,45255.0588
2017,3,20,1,45385.8499
